weeks,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
26,1981,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54E-06,0.631,0.813,105.39,162467
26,1981,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720
26,1981,,,,,,,,,,,,
25,1981,0.579,0.454,9,-7.264,1,0.0427,0.465,0,0.0997,0.461,78.949,155223
25,1981,0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,161133
25,1981,0.461,0.275,10,-12.331,1,0.0259,0.745,0.000219,0.126,0.124,93.126,268293
25,1981,0.649,0.434,0,-9.529,0,0.0267,0.764,2.44E-06,0.0822,0.572,108.754,246960
25,1981,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,183533
24,1981,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31E-05,0.212,0.944,127.402,171267
24,1981,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,231840
24,1981,0.415,0.359,7,-11.094,1,0.0334,0.707,6.53E-05,0.319,0.404,146.029,189520
24,1981,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,220734
24,1981,0.735,0.425,0,-6.648,1,0.0464,0.011,0,0.055,0.848,85.896,188174
24,1981,0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,215381
23,1981,0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103,307933
23,1981,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,229360
23,1981,0.62,0.869,6,-5.479,1,0.0462,0.615,0,0.131,0.597,126.019,216573
23,1981,0.529,0.521,7,-5.277,1,0.0378,0.366,0,0.296,0.438,173.688,204773
23,1981,,,,,,,,,,,,
23,1981,0.144,0.132,10,-19.115,1,0.0333,0.946,0.779,0.115,0.0627,102.283,207427
23,1981,0.721,0.69,11,-10.533,0,0.0339,0.189,4.14E-06,0.138,0.684,132.019,263107
23,1981,0.815,0.741,0,-9.478,1,0.031,0.434,0.115,0.0689,0.965,121.221,264987
23,1981,,,,,,,,,,,,
23,1981,0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,271200
23,1981,0.821,0.745,10,-4.844,0,0.286,0.0653,0,0.166,0.432,142.023,185785
23,1981,0.149,0.0161,2,-34.556,1,0.0351,0.906,0.945,0.111,0.03,141.243,141511
23,1981,,,,,,,,,,,,
23,1981,0.622,0.795,11,-3.04,1,0.171,0.00888,0,0.301,0.371,175.931,237240
22,1981,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,225627
22,1981,0.553,0.458,8,-10.796,1,0.0381,0.325,9.71E-05,0.0583,0.247,165.807,314867
22,1981,0.664,0.828,0,-6.053,1,0.0404,0.00839,0,0.294,0.82,103.985,190718
22,1981,0.485,0.706,11,-8.803,1,0.406,0.0637,0,0.191,0.564,78.151,167510
22,1981,0.43,0.971,9,-3.845,1,0.0524,0.0271,2.16E-05,0.185,0.764,151.219,212000
22,1981,0.364,0.64,4,-5.757,1,0.0506,0.201,7.25E-05,0.12,0.386,93.507,219213
22,1981,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69E-06,0.161,0.882,125.347,267293
22,1981,0.539,0.638,7,-6.049,1,0.136,0.00676,0,0.123,0.222,179.822,213333
22,1981,0.403,0.516,7,-7.983,1,0.0343,0.449,1.26E-05,0.0937,0.428,170.015,194293
22,1981,0.393,0.312,9,-16.918,1,0.0366,0.307,0,0.134,0.362,156.361,209600
43,1982,0.5,0.501,0,-8.284,0,0.0376,0.462,0,0.26,0.623,144.438,153800
30,1982,,,,,,,,,,,,
29,1982,0.503,0.659,0,-6.829,1,0.0356,0.443,0,0.153,0.33,101.668,198947
28,1982,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,218960
28,1982,,,,,,,,,,,,
28,1982,0.445,0.444,1,-9.8,1,0.0323,0.0489,0.0618,0.112,0.0395,136.226,202806
27,1982,0.584,0.708,5,-10.039,1,0.0593,0.0264,0.00364,0.112,0.564,137.657,226200
27,1982,0.461,0.275,10,-12.331,1,0.0259,0.745,0.000219,0.126,0.124,93.126,268293
26,1982,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829
25,1982,0.653,0.677,0,-12.244,1,0.0396,0.249,0,0.403,0.888,114.37,216533
25,1982,0.983,0.557,9,-6.961,0,0.109,0.0279,0,0.132,0.565,116.978,146154
25,1982,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640
25,1982,0.602,0.477,9,-8.425,1,0.032,0.268,3.10E-05,0.173,0.552,183.89,213493
25,1982,0.149,0.0161,2,-34.556,1,0.0351,0.906,0.945,0.111,0.03,141.243,141511
25,1982,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,276280
25,1982,0.523,0.714,11,-6.021,1,0.0367,0.658,5.20E-06,0.0785,0.659,78.211,216120
25,1982,0.805,0.479,4,-14.734,1,0.0436,0.0627,0.000143,0.104,0.962,128.411,201293
24,1982,0.752,0.823,10,-9.455,0,0.0447,0.128,0.0098,0.303,0.962,91.563,277373
24,1982,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,213067
24,1982,,,,,,,,,,,,
24,1982,0.531,0.43,11,-14.523,0,0.0578,0.0568,1.22E-06,0.0964,0.453,124.284,232627
24,1982,0.838,0.794,9,-8.245,0,0.0531,0.22,0,0.0575,0.962,132.446,205467
24,1982,,,,,,,,,,,,
24,1982,,,,,,,,,,,,
24,1982,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293
23,1982,0.543,0.241,0,-17.245,1,0.0404,0.733,0,0.0944,0.326,71.878,273333
23,1982,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,260533
23,1982,,,,,,,,,,,,
23,1982,0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,235560
23,1982,0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,230613
23,1982,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,331200
23,1982,0.85,0.938,9,-6.889,0,0.0415,0.409,0.000346,0.0582,0.84,120.826,217200
23,1982,0.839,0.706,5,-6.104,0,0.199,0.208,0,0.242,0.839,96.673,245133
22,1982,0.537,0.815,2,-6.208,1,0.0348,0.000418,0.807,0.194,0.691,145.424,219907
22,1982,0.647,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.015,219200
22,1982,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63E-06,0.0799,0.626,103.965,254493
22,1982,0.733,0.668,2,-5.3,1,0.0685,0.0137,1.57E-06,0.0393,0.713,83.11,346333
22,1982,0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,142693
22,1982,,,,,,,,,,,,
22,1982,0.606,0.455,6,-7.317,1,0.0288,0.259,2.99E-06,0.159,0.329,144.836,250253
21,1982,0.388,0.72,7,-5.541,1,0.033,0.202,0.000288,0.283,0.554,141.283,341747
21,1982,,,,,,,,,,,,
21,1982,0.331,0.341,9,-6.057,0,0.0309,0.528,0,0.109,0.152,109.821,285935
21,1982,,,,,,,,,,,,
21,1982,0.689,0.338,11,-7.634,0,0.0629,0.349,5.70E-05,0.0649,0.568,128.012,320654
21,1982,,,,,,,,,,,,
21,1982,0.492,0.909,1,-5.099,1,0.188,0.0016,5.93E-06,0.345,0.575,155.9,221772
21,1982,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,208212
21,1982,0.293,0.932,3,-2.559,0,0.11,0.000141,0.000667,0.0648,0.514,122.739,221840
20,1982,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
36,1983,0.523,0.714,11,-6.021,1,0.0367,0.658,5.20E-06,0.0785,0.659,78.211,216120
32,1983,0.645,0.604,5,-9.904,0,0.118,0.0713,0,0.129,0.545,156.436,214373
29,1983,0.733,0.334,1,-11.314,1,0.0811,0.327,0,0.116,0.267,119.935,319973
29,1983,0.459,0.427,7,-7.734,1,0.0267,0.114,0,0.168,0.354,139.902,195493
27,1983,0.666,0.667,11,-9.486,0,0.0388,0.00394,0.000148,0.0733,0.558,118.556,474467
27,1983,0.971,0.465,1,-5.655,1,0.23,0.0295,0,0.097,0.131,119.994,160518
27,1983,0.802,0.502,11,-7.136,0,0.059,0.856,0,0.256,0.675,123.097,208293
27,1983,,,,,,,,,,,,
27,1983,0.805,0.479,4,-14.734,1,0.0436,0.0627,0.000143,0.104,0.962,128.411,201293
26,1983,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01E-06,0.0906,0.193,113.608,269600
26,1983,0.666,0.877,0,-4.657,0,0.0446,0.0277,1.15E-05,0.142,0.272,125.989,231653
26,1983,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,216933
25,1983,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34E-06,0.0522,0.541,95.011,237320
25,1983,0.657,0.666,10,-8.706,1,0.0337,0.202,2.59E-06,0.151,0.654,129.043,224173
25,1983,0.308,0.861,11,-4.112,0,0.172,0.012,0.00103,0.277,0.0386,171.966,158774
25,1983,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98E-06,0.197,0.915,138.858,258040
25,1983,0.431,0.723,8,-5.887,1,0.0568,0.145,0,0.374,0.19,130.141,267360
25,1983,0.306,0.121,0,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.053,206507
24,1983,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827
24,1983,0.389,0.972,2,-4.925,1,0.138,2.26E-05,0.0121,0.501,0.19,82.517,213227
24,1983,0.529,0.754,10,-3.457,0,0.325,0.0129,0,0.198,0.212,175.041,145349
24,1983,0.797,0.872,9,-6.727,0,0.0575,0.291,0,0.284,0.866,129.885,222427
23,1983,0.743,0.836,2,-6.465,1,0.116,0.0804,0,0.384,0.82,113.375,188987
23,1983,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16E-06,0.299,0.685,127.568,220627
23,1983,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79E-05,0.108,0.914,113.309,213573
23,1983,0.388,0.72,7,-5.541,1,0.033,0.202,0.000288,0.283,0.554,141.283,341747
23,1983,0.573,0.429,2,-8.68,1,0.0294,0.597,8.18E-05,0.0839,0.361,139.097,233240
23,1983,0.732,0.734,11,-7.968,1,0.0974,0.136,0.000901,0.165,0.488,145.722,199500
23,1983,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893
22,1983,0.799,0.755,9,-11.538,1,0.0419,0.108,0.169,0.0661,0.975,128.695,221267
22,1983,0.584,0.813,6,-7.221,1,0.0582,0.0297,0.000197,0.272,0.774,95.081,204387
22,1983,0.851,0.808,0,-4.695,1,0.0355,0.0712,0.0504,0.156,0.89,110.566,229653
22,1983,0.466,0.588,5,-10.666,0,0.0812,0.285,9.94E-06,0.0535,0.882,156.131,209360
22,1983,0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,185773
22,1983,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920
22,1983,0.934,0.419,2,-13.264,1,0.17,0.333,1.74E-05,0.12,0.878,120.973,194000
22,1983,0.69,0.837,7,-8.312,1,0.0289,0.127,7.20E-06,0.102,0.967,113.817,230160
22,1983,0.609,0.777,7,-5.853,1,0.0377,0.126,0,0.519,0.682,149.252,219373
22,1983,0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,194147
21,1983,0.889,0.466,1,-10.74,1,0.36,0.0854,7.37E-06,0.384,0.403,100.17,177067
21,1983,0.694,0.716,7,-7.468,1,0.0513,0.00909,0.000814,0.0772,0.889,121.427,337187
21,1983,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,238600
21,1983,0.624,0.991,1,-3.467,0,0.135,0.0289,0.0107,0.0477,0.535,95.472,209213
21,1983,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01E-05,0.0481,0.732,92.718,295893
21,1983,0.758,0.638,8,-13.01,0,0.0378,0.00486,0.0141,0.0938,0.984,136.502,320840
21,1983,,,,,,,,,,,,
21,1983,,,,,,,,,,,,
21,1983,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,210840
21,1983,0.254,0.853,2,-10.218,1,0.0517,0.104,0,0.242,0.711,201.952,207000
21,1983,0.537,0.469,0,-7.941,1,0.0324,0.6,0,0.109,0.363,136.536,270067
38,1984,,,,,,,,,,,,
30,1984,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.10E-06,0.0824,0.873,97.96,237800
29,1984,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39E-06,0.349,0.467,113.011,221820
29,1984,0.666,0.877,0,-4.657,0,0.0446,0.0277,1.15E-05,0.142,0.272,125.989,231653
29,1984,0.431,0.723,8,-5.887,1,0.0568,0.145,0,0.374,0.19,130.141,267360
28,1984,,,,,,,,,,,,
27,1984,0.865,0.39,0,-5.541,1,0.127,0.473,0,0.0954,0.105,139.996,198427
26,1984,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,235093
26,1984,0.759,0.675,3,-14.366,0,0.0422,0.0261,0.0341,0.431,0.866,127.522,543560
25,1984,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,198213
25,1984,0.572,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,80.069,249668
25,1984,0.519,0.85,6,-4.678,0,0.0354,0.000246,0.014,0.279,0.211,132.022,218013
25,1984,0.388,0.72,7,-5.541,1,0.033,0.202,0.000288,0.283,0.554,141.283,341747
25,1984,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267
25,1984,0.617,0.411,8,-12.075,1,0.0373,0.675,1.04E-06,0.0886,0.738,203.934,251960
24,1984,0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,267227
24,1984,0.58,0.498,1,-6.901,1,0.0277,0.198,0,0.132,0.111,116.271,206360
24,1984,0.934,0.642,2,-6.489,1,0.117,0.037,0,0.0754,0.748,108.027,207764
24,1984,0.905,0.647,10,-5.065,0,0.107,0.0187,0,0.282,0.367,130.97,190534
24,1984,0.448,0.35,5,-16.239,1,0.0393,0.147,2.27E-06,0.0842,0.234,177.279,302933
24,1984,0.598,0.426,5,-7.659,1,0.0354,0.553,0,0.318,0.292,119.922,175534
24,1984,0.552,0.552,11,-9.736,0,0.0364,0.052,0,0.046,0.593,208.571,269760
24,1984,0.538,0.804,8,-5.194,1,0.0358,0.0041,0,0.33,0.507,144.992,197640
23,1984,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,268507
23,1984,0.686,0.609,10,-11.469,0,0.0444,0.258,0.00015,0.113,0.719,127.736,320528
23,1984,0.575,0.555,4,-7.495,1,0.0453,0.103,1.30E-06,0.111,0.504,95.361,232467
23,1984,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42E-05,0.0768,0.494,174.089,220707
23,1984,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77E-05,0.149,0.223,77.213,204094
22,1984,0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993,197707
22,1984,0.787,0.42,4,-14.32,0,0.0645,0.153,0.164,0.169,0.838,161.247,301373
22,1984,0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377,152041
22,1984,0.664,0.589,0,-14.415,1,0.0406,0.259,0.00587,0.221,0.54,102.74,240800
22,1984,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,299240
22,1984,0.822,0.686,10,-10.456,0,0.0472,0.115,0.000982,0.0463,0.828,117.743,235693
22,1984,0.844,0.683,9,-4.292,1,0.0883,0.246,2.37E-06,0.109,0.899,138.068,222040
22,1984,0.584,0.612,2,-5.833,1,0.0283,0.448,0,0.171,0.402,81.182,283733
22,1984,0.668,0.73,10,-7.182,1,0.0366,0.225,0,0.188,0.894,92.049,252773
21,1984,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,290960
21,1984,0.788,0.663,6,-5.596,1,0.0319,0.0282,1.90E-06,0.264,0.624,124.008,188864
21,1984,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45E-05,0.443,0.84,126.47,352906
21,1984,0.657,0.435,10,-15.707,1,0.0552,0.739,0,0.167,0.771,135.975,181133
21,1984,0.79,0.649,5,-7.507,1,0.0265,0.166,8.87E-05,0.092,0.954,113.798,244427
21,1984,0.66,0.806,2,-8.01,1,0.0324,0.00332,1.40E-05,0.0986,0.944,122.041,253253
21,1984,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
21,1984,0.514,0.693,1,-6.428,1,0.0528,0.0961,0,0.071,0.46,156.039,176573
21,1984,0.766,0.623,0,-7.708,1,0.0616,0.00502,0,0.152,0.647,147.876,168676
21,1984,0.554,0.888,0,-6.664,1,0.087,0.107,0,0.291,0.82,126.701,267427
21,1984,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,245253
21,1984,0.606,0.777,2,-11.034,1,0.0347,0.089,0,0.321,0.859,123.077,240827
21,1984,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,205687
40,1985,,,,,,,,,,,,
27,1985,0.552,0.552,11,-9.736,0,0.0364,0.052,0,0.046,0.593,208.571,269760
26,1985,0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,269187
26,1985,0.79,0.649,5,-7.507,1,0.0265,0.166,8.87E-05,0.092,0.954,113.798,244427
26,1985,0.689,0.533,6,-14.205,1,0.0544,0.321,7.37E-05,0.0958,0.898,98.801,170880
25,1985,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890
25,1985,0.495,0.697,7,-12.325,0,0.218,0.198,0.000914,0.75,0.832,145.827,187600
25,1985,0.584,0.612,2,-5.833,1,0.0283,0.448,0,0.171,0.402,81.182,283733
25,1985,0.511,0.912,1,-5.618,1,0.0594,0.0247,0.0553,0.0943,0.833,131.339,190867
25,1985,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280
25,1985,0.871,0.532,10,-13.335,0,0.0677,0.126,0.00819,0.321,0.74,116.574,347667
24,1985,0.559,0.871,5,-5.338,0,0.0392,7.53E-06,0.00524,0.096,0.573,104.976,213920
24,1985,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489
24,1985,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
24,1985,0.704,0.729,7,-3.851,1,0.0624,0.0024,0,0.218,0.71,129.992,203520
24,1985,0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34E-05,0.0692,0.87,149.706,227800
24,1985,0.827,0.643,11,-7.806,1,0.0455,0.012,0.00239,0.0365,0.938,122.373,246293
24,1985,0.887,0.485,11,-9.358,0,0.2,0.0392,0,0.141,0.328,125.987,215693
23,1985,0.752,0.743,7,-6.083,1,0.0331,0.0314,0.000117,0.128,0.832,108.254,235827
23,1985,0.471,0.881,11,-4.483,0,0.0467,0.0588,0.000378,0.26,0.544,169.898,158573
23,1985,0.752,0.839,9,-6.879,1,0.0503,0.0236,0,0.263,0.864,104.794,253413
23,1985,0.74,0.923,1,-5.082,1,0.0369,0.105,0.000163,0.0825,0.93,128.871,305867
23,1985,0.453,0.234,7,-16.943,1,0.0342,0.577,0.00119,0.0431,0.197,146.831,322920
23,1985,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386
23,1985,,,,,,,,,,,,
22,1985,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,506400
22,1985,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,0.197,79.983,202536
22,1985,,,,,,,,,,,,
22,1985,0.727,0.559,8,-10.194,1,0.0392,0.62,0.0114,0.0629,0.393,105.06,306560
22,1985,0.587,0.767,0,-5.713,1,0.0449,0.225,0,0.112,0.664,100.38,201707
22,1985,,,,,,,,,,,,
22,1985,,,,,,,,,,,,
22,1985,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720
22,1985,0.531,0.542,8,-7.721,1,0.0432,0.356,0,0.119,0.726,171.878,200200
22,1985,0.571,0.634,2,-6.146,1,0.0246,0.383,1.00E-05,0.313,0.328,106.784,368800
22,1985,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,133680
22,1985,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747
21,1985,0.798,0.556,11,-8.597,1,0.0303,0.527,0.000353,0.0959,0.627,109.994,236727
21,1985,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52E-06,0.0589,0.716,126.975,198440
21,1985,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25E-06,0.344,0.812,122.803,222707
21,1985,0.798,0.577,0,-10.347,1,0.0777,0.0234,0.00112,0.0728,0.835,128.82,240093
21,1985,0.797,0.573,0,-7.85,1,0.319,0.159,0,0.144,0.445,124.995,206629
21,1985,0.707,0.139,7,-12.3,1,0.0507,0.91,0,0.105,0.323,85.868,208040
21,1985,0.789,0.786,2,-4.788,1,0.297,0.596,0,0.0997,0.39,119.957,248040
21,1985,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440
21,1985,0.574,0.628,2,-8.815,0,0.036,0.13,0,0.271,0.803,153.119,300107
21,1985,,,,,,,,,,,,
21,1985,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,213307
21,1985,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01E-06,0.0906,0.193,113.608,269600
21,1985,0.81,0.722,11,-7.101,0,0.0429,0.0877,0.000885,0.529,0.963,138.011,251160
29,1986,0.664,0.781,11,-6.547,1,0.0339,0.00103,5.33E-06,0.0867,0.593,110,227240
27,1986,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,153313
27,1986,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07E-06,0.0707,0.605,118.068,180056
27,1986,0.789,0.656,2,-14.825,1,0.0474,0.168,0.0409,0.0311,0.865,122.237,254000
27,1986,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280
26,1986,0.684,0.573,5,-12.3,1,0.0261,0.318,0.028,0.306,0.716,107.363,378947
26,1986,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74E-06,0.0414,0.937,124.631,155227
25,1986,0.72,0.64,4,-11.882,0,0.066,0.104,0.0414,0.353,0.741,104.576,284120
25,1986,,,,,,,,,,,,
24,1986,0.675,0.516,5,-9.116,1,0.0284,0.303,3.82E-05,0.107,0.581,155.841,205640
24,1986,0.661,0.908,5,-4.897,1,0.039,0.052,0,0.0708,0.656,144.091,296080
24,1986,0.511,0.447,2,-13.24,0,0.0314,0.361,0.000251,0.131,0.348,130.989,373933
24,1986,0.78,0.695,5,-10.906,0,0.0539,0.0412,0.0036,0.0345,0.887,116.122,306453
24,1986,,,,,,,,,,,,
24,1986,0.519,0.637,9,-7.215,0,0.113,0.834,0.517,0.114,0.114,110.174,384116
23,1986,0.339,0.379,0,-15.08,1,0.0528,0.653,3.56E-06,0.219,0.429,74.142,330667
23,1986,,,,,,,,,,,,
23,1986,0.657,0.757,0,-5.257,0,0.0584,0.428,0,0.0728,0.672,122.056,170716
23,1986,0.761,0.739,6,-3.591,1,0.0369,0.178,3.35E-06,0.23,0.656,118.997,213436
23,1986,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61E-05,0.0866,0.245,157.97,213307
23,1986,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,196077
23,1986,0.364,0.478,7,-8.645,1,0.0473,0.299,0.0015,0.124,0.493,134.551,236507
23,1986,,,,,,,,,,,,
23,1986,0.333,0.746,1,-3.615,0,0.171,0.0126,0,0.352,0.341,187.516,232758
23,1986,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85E-06,0.134,0.167,90.04,253813
22,1986,0.514,0.105,2,-28.108,0,0.0427,0.992,0.923,0.103,0.189,70.778,179875
22,1986,0.852,0.523,5,-6.716,0,0.032,0.0833,0,0.106,0.65,130.154,237533
22,1986,0.571,0.924,7,-9.887,1,0.0385,0.547,0.896,0.432,0.854,115.431,147600
22,1986,0.752,0.823,10,-9.455,0,0.0447,0.128,0.0098,0.303,0.962,91.563,277373
22,1986,0.636,0.264,6,-14.567,0,0.0263,0.593,4.22E-05,0.275,0.264,99.304,238467
22,1986,0.286,0.5,1,-14.281,0,0.0357,0.134,4.57E-05,0.108,0.443,99.162,343933
22,1986,,,,,,,,,,,,
22,1986,0.652,0.609,9,-9.684,0,0.028,0.298,8.79E-06,0.0573,0.646,98.125,230107
22,1986,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71E-06,0.101,0.404,103.952,228267
22,1986,0.699,0.692,11,-13.045,1,0.0456,0.00979,0.000326,0.0427,0.677,135.03,253293
22,1986,0.581,0.83,5,-7.032,0,0.475,0.296,0,0.325,0.52,118.332,241827
22,1986,0.719,0.589,5,-11.87,1,0.0302,0.128,0.1,0.13,0.819,124.685,219827
22,1986,0.555,0.757,1,-7.868,0,0.0601,0.103,1.16E-06,0.0631,0.582,129.607,221840
22,1986,0.702,0.578,2,-13.415,1,0.031,0.382,5.89E-06,0.0425,0.975,111.617,363640
21,1986,,,,,,,,,,,,
21,1986,0.235,0.953,5,-3.946,1,0.127,0.0111,0,0.334,0.373,191.109,250093
21,1986,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94E-05,0.0523,0.883,109.535,286220
21,1986,0.671,0.777,2,-4.322,1,0.046,0.0057,0.0011,0.0783,0.289,99.98,230907
21,1986,0.544,0.897,3,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,215133
21,1986,0.32,0.308,4,-9.118,1,0.0318,0.237,0,0.319,0.193,93.173,248907
21,1986,0.461,0.936,4,-6.866,1,0.109,0.435,9.13E-05,0.124,0.804,172.404,252467
21,1986,0.52,0.61,5,-7.935,1,0.0282,0.0805,2.95E-06,0.276,0.329,144.983,258333
21,1986,0.599,0.377,7,-9.829,1,0.105,0.441,0.00813,0.105,0.543,74.314,213137
21,1986,0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,339023
21,1986,0.712,0.875,5,-5.281,1,0.0336,0.152,0.00201,0.114,0.915,118.026,263360
35,1987,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07E-06,0.0707,0.605,118.068,180056
29,1987,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,280000
28,1987,0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.281,143.921,170893
27,1987,,,,,,,,,,,,
26,1987,0.548,0.294,10,-17.112,1,0.0333,0.332,3.34E-06,0.0392,0.491,76.698,256173
26,1987,0.657,0.757,0,-5.257,0,0.0584,0.428,0,0.0728,0.672,122.056,170716
